token,date,galaxy_score,sentiment,alt_rank,social_dominance,price_close
JUP,2025-12-09,66.79166666666667,87.08333333333333,5,0.20476249999999996,0.00082859
JUP,2025-12-10,61.416666666666664,87.125,166,0.22477083333333334,0.00082278
JUP,2025-12-11,47.541666666666664,88.75,1086,0.1746791666666667,0.00068189
JUP,2025-12-12,52.5,88.58333333333333,3,0.18733333333333332,0.00072471
JUP,2025-12-13,47.958333333333336,84.54166666666667,1118,0.19074583333333336,0.00064292
JUP,2025-12-14,50.5,87.16666666666667,5,0.19045416666666662,0.00071809
JUP,2025-12-15,54.041666666666664,86.79166666666667,439,0.2093583333333333,0.00068605
JUP,2025-12-16,53.5,81.66666666666667,1028,0.18399583333333333,0.00063005
JUP,2025-12-17,46.041666666666664,87.54166666666667,451,0.1592625,0.00059659
JUP,2025-12-18,55.916666666666664,85.95833333333333,7,0.16714583333333333,0.00066262
JUP,2025-12-19,62.458333333333336,85.16666666666667,1068,0.15946666666666667,0.00062137
JUP,2025-12-20,52.375,85.875,11,0.17902916666666666,0.00070577
JUP,2025-12-21,53.083333333333336,85.375,196,0.1616041666666667,0.00070483
JUP,2025-12-22,59.166666666666664,83.66666666666667,1108,0.156825,0.0006323
JUP,2025-12-23,53.333333333333336,84.41666666666667,4,0.171075,0.00071916
JUP,2025-12-24,54.583333333333336,85.5,1107,0.20122916666666668,0.00062364
JUP,2025-12-25,46,85.875,39,0.21583750000000004,0.00063143
JUP,2025-12-26,44.458333333333336,87.29166666666667,870,0.18492083333333334,0.0006171
JUP,2025-12-27,56.666666666666664,90.41666666666667,370,0.1910375,0.00062011
JUP,2025-12-28,62.125,89.54166666666667,20,0.18066249999999995,0.00064435
JUP,2025-12-29,53.166666666666664,88.41666666666667,5,0.17612499999999998,0.00072894
JUP,2025-12-30,55.041666666666664,85.375,908,0.1768583333333333,0.00069205
JUP,2025-12-31,46.875,83.5,296,0.19014166666666665,0.00068645
JUP,2026-01-01,51.916666666666664,83.75,212,0.1700541666666667,0.00070589
JUP,2026-01-02,63,88,1161,0.20767916666666666,0.00064675
JUP,2026-01-03,67.75,80.45833333333333,681,0.3063916666666667,0.00063976
JUP,2026-01-04,53.791666666666664,76.20833333333333,15,0.31137916666666665,0.00073368
JUP,2026-01-05,49.791666666666664,78.83333333333333,92,0.2772958333333333,0.00076438
JUP,2026-01-06,52.291666666666664,84.08333333333333,99,0.2228125,0.0007776
JUP,2026-01-07,48.958333333333336,83.25,1065,0.20348333333333332,0.0006767
JUP,2026-01-08,49.458333333333336,87.66666666666667,13,0.19110416666666666,0.00071837
JUP,2026-01-09,62.25,86.66666666666667,667,0.18790833333333332,0.00070372
JUP,2026-01-10,46.25,86.79166666666667,96,0.18128750000000002,0.00070718
JUP,2026-01-11,50.333333333333336,89.375,1096,0.20376249999999999,0.00062663
JUP,2026-01-12,49.958333333333336,89.33333333333333,260,0.19595833333333335,0.00062394
JUP,2026-01-13,62.541666666666664,88.41666666666667,13,0.16520833333333332,0.0007275
JUP,2026-01-14,65.66666666666667,85.25,495,0.16485833333333336,0.00072064
JUP,2026-01-15,43.333333333333336,87.33333333333333,13,0.15582916666666669,0.00076432
JUP,2026-01-16,46.083333333333336,86.58333333333333,1210,0.1432625,0.00067062
JUP,2026-01-17,54,87.29166666666667,106,0.15282916666666665,0.0006779
JUP,2026-01-18,57.625,86.95833333333333,214,0.16619166666666665,0.00067026
JUP,2026-01-19,54.416666666666664,87,16,0.17398333333333335,0.00069979
JUP,2026-01-20,49.75,89.91666666666667,1192,0.14724583333333333,0.00057327
JUP,2026-01-21,47.25,87.75,480,0.15138333333333334,0.00057727
JUP,2026-01-22,55.458333333333336,87.875,332,0.14395416666666663,0.00057163
JUP,2026-01-23,50.916666666666664,86,11,0.14618749999999997,0.00064632
JUP,2026-01-24,61.958333333333336,84.29166666666667,513,0.14801250000000002,0.00064091
JUP,2026-01-25,46.791666666666664,86.29166666666667,241,0.20866666666666667,0.0006082
JUP,2026-01-26,59,81.04166666666667,70,0.26085833333333336,0.00063808
JUP,2026-01-27,47.833333333333336,83.25,1074,0.2583625,0.00057931
JUP,2026-01-28,51.541666666666664,85.125,189,0.2533083333333333,0.00057743
JUP,2026-01-29,48.666666666666664,83.625,363,0.2588833333333334,0.00053928
JUP,2026-01-30,57.541666666666664,84,43,0.28321250000000003,0.00054105
JUP,2026-01-31,57.041666666666664,85.83333333333333,8,0.3630041666666666,0.00055588
JUP,2026-02-01,51.166666666666664,83.5,1080,0.33215000000000006,0.00046811
JUP,2026-02-02,56.333333333333336,83.75,5,0.3323375,0.00054506
JUP,2026-02-03,58.083333333333336,83.91666666666667,130,0.33411250000000003,0.00053617
JUP,2026-02-04,57.083333333333336,83.20833333333333,16,0.29626250000000004,0.00042918
JUP,2026-02-05,54.333333333333336,82.66666666666667,35,0.24862499999999998,0.00042268
JUP,2026-02-06,62.375,89.125,110,0.2927874999999999,0.00047247
JUP,2026-02-07,52.666666666666664,87.875,90,0.28768750000000004,0.00047517
JUP,2026-02-08,54.625,88.16666666666667,12,0.3355291666666666,0.00050509
JUP,2026-02-09,60.083333333333336,86.95833333333333,120,0.40882500000000005,0.00050628
JUP,2026-02-10,47.916666666666664,80.83333333333333,1093,0.33039999999999997,0.00043439
JUP,2026-02-11,46.833333333333336,86.20833333333333,8,0.29098333333333337,0.00047
JUP,2026-02-12,53.5,82.125,202,0.22262083333333335,0.0004747
JUP,2026-02-13,53.625,84.16666666666667,1119,0.2714166666666667,0.00043537
JUP,2026-02-14,64.125,81.16666666666667,800,0.30862083333333334,0.00043448
JUP,2026-02-15,42.5,76.08333333333333,943,0.23222500000000001,0.00038869
JUP,2026-02-16,52.166666666666664,82.04166666666667,139,0.31144166666666667,0.00039361
JUP,2026-02-17,64.70833333333333,85.04166666666667,1116,0.38069583333333323,0.00019778
JUP,2026-02-18,49.291666666666664,76.875,3,0.32417916666666663,0.00021991
JUP,2026-02-19,49.583333333333336,75.875,1030,0.31030416666666677,0.00019659
JUP,2026-02-20,52.541666666666664,85.25,4,0.3473208333333333,0.00022871
JUP,2026-02-21,51.625,81.83333333333333,1099,0.28263333333333335,0.00018644
JUP,2026-02-22,57.208333333333336,82.625,6,0.4081750000000001,0.00019574
JUP,2026-02-23,47.125,75.91666666666667,5,0.2580333333333334,0.00021023
JUP,2026-02-24,49.583333333333336,79,313,0.2096458333333333,0.00020995
JUP,2026-02-25,54.625,77.375,318,0.19117499999999998,0.00021879
JUP,2026-02-26,48.083333333333336,79.58333333333333,12,0.16258749999999997,0.00024449
JUP,2026-02-27,43.416666666666664,82.04166666666667,1174,0.13617500000000002,0.00020793
JUP,2026-02-28,58.583333333333336,86,68,0.13231666666666667,0.00021251
JUP,2026-03-01,53.75,87.16666666666667,7,0.15419166666666664,0.00023799
JUP,2026-03-02,48.083333333333336,85.33333333333333,1149,0.15382083333333335,0.00021347
JUP,2026-03-03,59.208333333333336,82.375,557,0.16754166666666662,0.0002095
JUP,2026-03-04,64.20833333333333,73.75,32,0.18674583333333336,0.00022328
JUP,2026-03-05,60.083333333333336,73.125,3,0.24948333333333328,0.00024699
JUP,2026-03-06,40.625,68.66666666666667,1247,0.2980541666666667,0.00020158
JUP,2026-03-07,46.958333333333336,82.25,163,0.24565,0.00020119
JUP,2026-03-08,61.291666666666664,80.91666666666667,489,0.3375458333333334,0.00019774
JUP,2026-03-09,49.416666666666664,79,3,0.36271666666666663,0.0002325
JUP,2026-03-10,48.916666666666664,82.66666666666667,125,0.30548749999999997,0.00023664
JUP,2026-03-11,55.166666666666664,84.04166666666667,911,0.21882083333333333,0.00021208
JUP,2026-03-12,44.375,83.45833333333333,190,0.21396249999999997,0.00021307
JUP,2026-03-13,66.79166666666667,81.25,5,0.3066875,0.00023887
JUP,2026-03-14,56.666666666666664,73.75,997,0.46689583333333334,0.00021289
JUP,2026-03-15,53.333333333333336,75.08333333333333,4,0.5044500000000001,0.00025072
JUP,2026-03-16,58.291666666666664,76.33333333333333,351,0.36862500000000004,0.00025456
JUP,2026-03-17,48.666666666666664,79.875,8,0.15585833333333335,0.00028351
JUP,2026-03-18,45.125,84.45833333333333,1139,0.08717083333333332,0.00022567
JUP,2026-03-19,49.333333333333336,84.5,10,0.0920083333333333,0.00024882
JUP,2026-03-20,51.958333333333336,76.45833333333333,888,0.08054166666666666,0.00023679
JUP,2026-03-21,60.625,80.625,579,0.08582083333333335,0.00022974
JUP,2026-03-22,57.041666666666664,82.75,300,0.09568333333333333,0.00022246
JUP,2026-03-23,54.958333333333336,83.75,6,0.09385,0.00026346
JUP,2026-03-24,47.625,82.66666666666667,883,0.07716666666666666,0.00024666
JUP,2026-03-25,44.375,80.16666666666667,9,0.05909166666666665,0.00028416
JUP,2026-03-26,48.291666666666664,82.16666666666667,967,0.05547916666666667,0.00023649
JUP,2026-03-27,56.208333333333336,81.91666666666667,5,0.059808333333333345,0.00026191
JUP,2026-03-28,52.375,83.08333333333333,907,0.07289166666666666,0.00023109
JUP,2026-03-29,45.166666666666664,81.79166666666667,3,0.10789166666666668,0.00026112
JUP,2026-03-30,67.29166666666667,87.04166666666667,14,0.09341250000000002,0.00027572
JUP,2026-03-31,56.708333333333336,84.29166666666667,937,0.08779999999999999,0.0002521
JUP,2026-04-01,55.041666666666664,87.58333333333333,80,0.07714166666666666,0.00025666
JUP,2026-04-02,46.083333333333336,83.79166666666667,296,0.07347083333333335,0.00025014
JUP,2026-04-03,58.833333333333336,80.41666666666667,10,0.07716666666666666,0.00028166
JUP,2026-04-04,51.666666666666664,79.54166666666667,117,0.07058333333333333,0.00028485
JUP,2026-04-05,50.791666666666664,81.375,92,0.06862499999999999,0.00028881
JUP,2026-04-06,57.916666666666664,86.75,263,0.07576250000000001,0.00028847
JUP,2026-04-07,54.333333333333336,89.04166666666667,74,0.07782916666666667,0.00031106
JUP,2026-04-08,64.54166666666667,91,889,0.08265833333333335,0.00028015
JUP,2026-04-09,62.458333333333336,91.70833333333333,364,0.11945833333333335,0.00028012
JUP,2026-04-10,53.416666666666664,89.83333333333333,889,0.10948750000000002,0.00025268
JUP,2026-04-11,62.333333333333336,85.66666666666667,88,0.12389999999999997,0.00025563
JUP,2026-04-12,48.625,84.125,497,0.12762916666666668,0.00024126
JUP,2026-04-13,48.5,84.75,52,0.09912500000000002,0.00026004
JUP,2026-04-14,60.583333333333336,87.08333333333333,8,0.08923750000000001,0.00030527
JUP,2026-04-15,46.291666666666664,87.83333333333333,233,0.06042500000000001,0.00031064
JUP,2026-04-16,48.791666666666664,90.75,1046,0.05245416666666666,0.0002729
JUP,2026-04-17,58.125,88.20833333333333,14,0.07745416666666667,0.00031863
JUP,2026-04-18,61.25,81.66666666666667,933,0.08683333333333333,0.00027068
JUP,2026-04-19,48.916666666666664,81.75,14,0.07381249999999999,0.00029418
JUP,2026-04-20,50.125,80.66666666666667,976,0.08024583333333334,0.00026591
JUP,2026-04-21,60.125,82.625,14,0.07690000000000001,0.00030281
JUP,2026-04-22,48.291666666666664,85.375,1028,0.06447916666666668,0.00027215
JUP,2026-04-23,45.458333333333336,83.91666666666667,742,0.05878749999999999,0.00026483
JUP,2026-04-24,48.75,86.45833333333333,949,0.05922083333333333,0.00025021
JUP,2026-04-25,50.333333333333336,88.66666666666667,26,0.0636625,0.00028615
JUP,2026-04-26,60.833333333333336,90.70833333333333,198,0.07521666666666667,0.00028908
JUP,2026-04-27,70.5,86.875,280,0.1315458333333333,0.00028232
JUP,2026-04-28,53.625,85.5,918,0.13630833333333334,0.00024702
JUP,2026-04-29,62.5,92.375,2,0.10399166666666666,0.00027974
JUP,2026-04-30,50.5,91.375,73,0.09205833333333337,0.0002843
JUP,2026-05-01,45,86.125,921,0.08289583333333332,0.00027252
JUP,2026-05-02,59.916666666666664,91.5,145,0.09892083333333335,0.00027664
JUP,2026-05-03,55.888888888888886,93.77777777777777,5,0.11843333333333332,0.1790977
LDO,2024-05-04,43.857142857142854,89.57142857142857,602,0.33184285714285716,2.064836
LDO,2024-05-05,46.458333333333336,94.125,504,0.3285791666666666,2.024853
LDO,2024-05-06,44.958333333333336,93.41666666666667,335,0.26372500000000004,1.939683
LDO,2024-05-07,40.625,93.08333333333333,43,0.3153791666666667,1.976735
LDO,2024-05-08,46.333333333333336,91.45833333333333,571,0.267525,1.857207
LDO,2024-05-09,43.666666666666664,92.41666666666667,227,0.3090958333333333,1.902275
LDO,2024-05-10,43.708333333333336,90.75,1150,0.29078333333333334,1.760044
LDO,2024-05-11,43.291666666666664,88.04166666666667,224,0.2524041666666667,1.758771
LDO,2024-05-12,40,88.875,101,0.19536666666666666,1.783494
LDO,2024-05-13,44.833333333333336,91.66666666666667,608,0.2704041666666667,1.665261
LDO,2024-05-14,46.583333333333336,89.625,413,0.2198291666666666,1.601108
LDO,2024-05-15,43.875,93.125,653,0.24556666666666668,1.66479
LDO,2024-05-16,43.166666666666664,89.04166666666667,138,0.238725,1.649476
LDO,2024-05-17,40.75,83.625,36,0.21397083333333333,1.798353
LDO,2024-05-18,42.875,91.45833333333333,442,0.22305833333333328,1.771625
LDO,2024-05-19,44.416666666666664,93.75,216,0.19919166666666663,1.724528
LDO,2024-05-20,43.958333333333336,91.375,19,0.17724166666666666,2.095527
LDO,2024-05-21,55.083333333333336,90.20833333333333,11,0.25798750000000004,2.233565
LDO,2024-05-22,50.5,91.83333333333333,416,0.3577541666666666,2.095391
LDO,2024-05-23,40.416666666666664,90.54166666666667,21,0.3889916666666667,2.133993
LDO,2024-05-24,48.041666666666664,92.45833333333333,22,0.41267499999999996,2.352278
LDO,2024-05-25,52.416666666666664,92.91666666666667,23,0.6047458333333333,2.432116
LDO,2024-05-26,44.791666666666664,91.58333333333333,5,0.5300875,2.568771
LDO,2024-05-27,47.833333333333336,92.75,551,0.4638583333333333,2.486465
LDO,2024-05-28,45.208333333333336,92.41666666666667,404,0.4011916666666666,2.348385
LDO,2024-05-29,45.375,92.125,127,0.3547666666666667,2.32
LDO,2024-05-30,36.958333333333336,90.91666666666667,44,0.225975,2.38
LDO,2024-05-31,42,91.83333333333333,7,0.26839166666666664,2.52
LDO,2024-06-01,46.958333333333336,89.33333333333333,569,0.3112541666666666,2.43
LDO,2024-06-02,44.125,87.125,850,0.28153750000000005,2.35
LDO,2024-06-03,42.5,86.45833333333333,620,0.2309791666666667,2.29
LDO,2024-06-04,44.333333333333336,92.75,174,0.44597083333333337,2.33
LDO,2024-06-05,46.25,94.75,653,0.4300958333333334,2.27
LDO,2024-06-06,42.916666666666664,92,489,0.28825833333333334,2.19
LDO,2024-06-07,42.458333333333336,92.04166666666667,435,0.29554583333333334,2.04
LDO,2024-06-08,42.958333333333336,80.58333333333333,512,0.224025,1.93
LDO,2024-06-09,42.166666666666664,77.125,621,0.2207,1.88
LDO,2024-06-10,43.416666666666664,82.125,114,0.1883875,1.87
LDO,2024-06-11,46.75,84.70833333333333,43,0.15947500000000003,1.83
LDO,2024-06-12,43.041666666666664,87.95833333333333,35,0.15541249999999998,2
LDO,2024-06-13,42.416666666666664,88.16666666666667,1142,0.19011250000000002,1.86
LDO,2024-06-14,38.166666666666664,92.04166666666667,6,0.22420833333333332,1.97
LDO,2024-06-15,42,92.95833333333333,18,0.27315,2.07
LDO,2024-06-16,40.625,93.16666666666667,15,0.30082083333333326,2.15
LDO,2024-06-17,44.583333333333336,91.70833333333333,192,0.3249583333333333,1.98
LDO,2024-06-18,41.166666666666664,93.20833333333333,4,0.3670125,2.17
LDO,2024-06-19,53.958333333333336,89.625,12,0.38692916666666677,2.33
LDO,2024-06-20,46.583333333333336,88.875,193,0.41947500000000004,2.32
LDO,2024-06-21,43.208333333333336,89,246,0.37624166666666675,2.26
LDO,2024-06-22,42.416666666666664,89.20833333333333,374,0.3353541666666667,2.15
LDO,2024-06-23,43.458333333333336,90.875,1041,0.4348291666666666,2.06
LDO,2024-06-24,44.416666666666664,85.41666666666667,9,0.4113291666666667,2.39
LDO,2024-06-25,52.625,79.08333333333333,585,0.4742000000000001,2.31
LDO,2024-06-26,43.083333333333336,90.20833333333333,9,0.4904875,2.41
LDO,2024-06-27,42.25,90.58333333333333,583,0.5414250000000002,2.33
LDO,2024-06-28,43.333333333333336,89.125,658,0.4644458333333333,1.87
LDO,2024-06-29,45.333333333333336,81.91666666666667,14,0.6418916666666666,1.918634
LDO,2024-06-30,39.541666666666664,82.83333333333333,101,0.5335291666666666,1.981564
LDO,2024-07-01,41.625,86.08333333333333,15,0.4763833333333334,2.005219
LDO,2024-07-02,43.166666666666664,87.375,668,0.4771,1.907837
LDO,2024-07-03,36.791666666666664,84.75,506,0.48457500000000003,1.72989
LDO,2024-07-04,41.083333333333336,86.125,168,0.3665791666666666,1.611894
LDO,2024-07-05,40.333333333333336,85.83333333333333,242,0.33165416666666664,1.580343
LDO,2024-07-06,36.375,84.33333333333333,355,0.3162625,1.632424
LDO,2024-07-07,42.5,86.41666666666667,64,0.2987791666666667,1.561988
LDO,2024-07-08,39.791666666666664,90.08333333333333,289,0.28995,1.566875
LDO,2024-07-09,45.541666666666664,85.58333333333333,263,0.3136125,1.580388
LDO,2024-07-10,43.583333333333336,84.91666666666667,44,0.25224583333333334,1.683528
LDO,2024-07-11,43.958333333333336,87.5,914,0.3060208333333333,1.59
LDO,2024-07-12,43.458333333333336,85.75,4,0.27562083333333326,1.7
LDO,2024-07-13,39.5,88.58333333333333,712,0.23836666666666662,1.67
LDO,2024-07-14,39.916666666666664,84.25,28,0.26577083333333335,1.76
LDO,2024-07-15,44.666666666666664,81.54166666666667,410,0.2693583333333333,1.81
LDO,2024-07-16,42.958333333333336,84.83333333333333,128,0.249525,1.83
LDO,2024-07-17,44.541666666666664,85.625,9,0.29531666666666667,1.94
LDO,2024-07-18,54.833333333333336,86,338,0.317925,1.92
LDO,2024-07-19,43.291666666666664,87.16666666666667,324,0.267225,1.96
LDO,2024-07-20,34.916666666666664,85.70833333333333,609,0.1973708333333333,1.93
LDO,2024-07-21,39.75,86.375,202,0.22179999999999997,1.94
LDO,2024-07-22,46.666666666666664,84.29166666666667,1115,0.23602083333333326,1.79
LDO,2024-07-23,47.166666666666664,82.625,175,0.23129583333333334,1.77
LDO,2024-07-24,44,80.45833333333333,1664,0.2244208333333333,1.63
LDO,2024-07-25,40.541666666666664,80.41666666666667,629,0.21207916666666668,1.52
LDO,2024-07-26,38.25,80.45833333333333,426,0.18989999999999999,1.58
LDO,2024-07-27,48.875,84.70833333333333,5,0.22574166666666665,1.64
LDO,2024-07-28,40.75,87.83333333333333,1612,0.22969166666666674,1.57
LDO,2024-07-29,41.416666666666664,86,90,0.2514208333333333,1.61
LDO,2024-07-30,41.416666666666664,91.04166666666667,149,0.19563333333333333,1.58
LDO,2024-07-31,42.625,92.83333333333333,26,0.2616916666666666,1.61
LDO,2024-08-01,46.875,93.29166666666667,385,0.3050125,1.56
LDO,2024-08-02,40.833333333333336,93.5,427,0.2762375,1.45
LDO,2024-08-03,37.25,89.04166666666667,734,0.20978333333333335,1.31
LDO,2024-08-04,41.791666666666664,86.08333333333333,490,0.22942500000000007,1.22
LDO,2024-08-05,42.125,78.29166666666667,747,0.15577083333333333,1.032
LDO,2024-08-06,42.791666666666664,84.875,109,0.18816250000000004,1.12
LDO,2024-08-07,45.5,87.41666666666667,972,0.1877666666666666,1.009
LDO,2024-08-08,42.666666666666664,77.125,120,0.1726916666666667,1.16
LDO,2024-08-09,41.75,84.33333333333333,533,0.24099583333333333,1.1
LDO,2024-08-10,40.166666666666664,87.45833333333333,423,0.2951875,1.1
LDO,2024-08-11,38.041666666666664,87.5,571,0.24434166666666668,1.02
LDO,2024-08-12,46.666666666666664,88.91666666666667,101,0.27812916666666665,1.092
LDO,2024-08-13,41.666666666666664,87.20833333333333,581,0.1936916666666667,1.072
LDO,2024-08-14,45.416666666666664,89.79166666666667,115,0.1946,1.071
LDO,2024-08-15,43.458333333333336,90.75,2114,0.21473749999999994,0.998453
LDO,2024-08-16,43.166666666666664,88.75,182,0.20598333333333332,1.007
LDO,2024-08-17,43.458333333333336,90.875,31,0.23813749999999997,1.067
LDO,2024-08-18,51.625,91.25,668,0.25916249999999996,1.058
LDO,2024-08-19,43.958333333333336,93.83333333333333,463,0.33495,1.053
LDO,2024-08-20,37.25,90.5,99,0.21133749999999998,1.084
LDO,2024-08-21,41.958333333333336,91.29166666666667,8,0.22135833333333335,1.11
LDO,2024-08-22,46.708333333333336,91.91666666666667,411,0.25051666666666667,1.12
LDO,2024-08-23,51.125,94.58333333333333,19,0.3484708333333333,1.3
LDO,2024-08-24,54.416666666666664,95.04166666666667,1144,0.3516791666666666,1.29
LDO,2024-08-25,42,86.875,39,0.35614999999999997,1.26
LDO,2024-08-26,39.291666666666664,82.66666666666667,205,0.30723750000000005,1.18
LDO,2024-08-27,40.041666666666664,88.91666666666667,1244,0.23155416666666673,1.072
LDO,2024-08-28,41.708333333333336,93.79166666666667,45,0.184125,1.043
LDO,2024-08-29,44.75,93.75,10,0.22201250000000003,1.056316
LDO,2024-08-30,45.416666666666664,93.75,225,0.23487499999999997,1.07
LDO,2024-08-31,37.791666666666664,93.79166666666667,126,0.2014916666666667,1.059
LDO,2024-09-01,40.166666666666664,90.91666666666667,148,0.16870833333333332,1.005
LDO,2024-09-02,42.083333333333336,87.66666666666667,229,0.14682499999999998,1.073
LDO,2024-09-03,49.541666666666664,89.5,97,0.21531250000000002,0.995829
LDO,2024-09-04,42.916666666666664,88.5,18,0.16855833333333334,1.017
LDO,2024-09-05,43.083333333333336,89.83333333333333,28,0.1605583333333333,0.96558
LDO,2024-09-06,44.708333333333336,90.75,48,0.16220416666666668,0.910204
LDO,2024-09-07,43.375,94.04166666666667,140,0.15495416666666664,0.91375
LDO,2024-09-08,41.666666666666664,92.29166666666667,14,0.16329166666666667,0.947841
LDO,2024-09-09,41.666666666666664,85.125,38,0.12294166666666666,1.01
LDO,2024-09-10,46.333333333333336,90.08333333333333,50,0.14292916666666666,1.024
LDO,2024-09-11,46,90.45833333333333,137,0.173225,1.01
LDO,2024-09-12,45.708333333333336,88.33333333333333,50,0.1687666666666667,1.034
LDO,2024-09-13,42.166666666666664,85.625,67,0.14620416666666666,1.067
LDO,2024-09-14,39.791666666666664,86.91666666666667,91,0.15453749999999997,1.028
LDO,2024-09-15,42.416666666666664,90.04166666666667,1034,0.14276666666666665,0.993997
LDO,2024-09-16,42.041666666666664,91.95833333333333,487,0.11795416666666668,0.972052
LDO,2024-09-17,43.625,94,27,0.13183750000000002,0.985682
LDO,2024-09-18,43.875,95.54166666666667,83,0.14121666666666663,1.02
LDO,2024-09-19,49.5,96.20833333333333,50,0.1586208333333333,1.048403
LDO,2024-09-20,51.833333333333336,93.54166666666667,29,0.1620416666666667,1.111697
LDO,2024-09-21,45.333333333333336,89.375,63,0.20109166666666664,1.14777
LDO,2024-09-22,41.541666666666664,90.95833333333333,28,0.19895416666666674,1.11
LDO,2024-09-23,44.25,90.95833333333333,874,0.18366250000000003,1.21
LDO,2024-09-24,51,89.16666666666667,84,0.2130041666666667,1.261743
LDO,2024-09-25,47.375,91.125,253,0.23830833333333334,1.223189
LDO,2024-09-26,40.875,86.875,427,0.16276666666666664,1.252045
LDO,2024-09-27,41.75,86.66666666666667,185,0.1536375,1.35
LDO,2024-09-28,46,83.625,18,0.17858749999999998,1.33
LDO,2024-09-29,43.541666666666664,77.08333333333333,19,0.16194166666666668,1.327566
LDO,2024-09-30,42.875,79.54166666666667,98,0.12383749999999999,1.27921
LDO,2024-10-01,42.375,83.875,59,0.14222083333333332,1.135323
LDO,2024-10-02,42.416666666666664,84.5,258,0.1240875,1.039034
LDO,2024-10-03,43.25,81.875,1115,0.13386666666666666,1.02189
LDO,2024-10-04,37.708333333333336,77.08333333333333,135,0.12015833333333333,1.056092
LDO,2024-10-05,43.583333333333336,75.33333333333333,342,0.11502916666666664,1.051934
LDO,2024-10-06,43.916666666666664,77.83333333333333,278,0.12477499999999998,1.07842
LDO,2024-10-07,46.291666666666664,78.83333333333333,38,0.12675000000000003,1.071
LDO,2024-10-08,40.875,80.41666666666667,369,0.10043750000000001,1.07
LDO,2024-10-09,42.5,83.125,120,0.07421666666666667,1.029
LDO,2024-10-10,43.458333333333336,83.45833333333333,1344,0.07633333333333334,1.03
LDO,2024-10-11,39.541666666666664,86.79166666666667,48,0.06984166666666666,1.072372
LDO,2024-10-12,55.916666666666664,88.95833333333333,441,0.10104999999999999,1.078
LDO,2024-10-13,44.833333333333336,92.375,744,0.09732083333333331,1.046
LDO,2024-10-14,46.5,90.95833333333333,118,0.10833333333333334,1.186229
LDO,2024-10-15,49.875,92.04166666666667,738,0.09813333333333331,1.137757
LDO,2024-10-16,38.708333333333336,87.70833333333333,446,0.11509583333333334,1.12
LDO,2024-10-17,41.958333333333336,90.04166666666667,641,0.1138125,1.08457
LDO,2024-10-18,40.958333333333336,89.41666666666667,84,0.08367916666666668,1.129024
LDO,2024-10-19,38.875,86.33333333333333,52,0.06820416666666666,1.138974
LDO,2024-10-20,43.291666666666664,84.66666666666667,116,0.06684166666666667,1.209302
LDO,2024-10-21,55.25,85.29166666666667,826,0.0807625,1.156983
LDO,2024-10-22,46.375,84.58333333333333,341,0.0811875,1.143191
LDO,2024-10-23,48.166666666666664,80.79166666666667,697,0.07448333333333333,1.096785
LDO,2024-10-24,34.791666666666664,82,480,0.060450000000000004,1.101281
LDO,2024-10-25,42.583333333333336,82.25,690,0.054650000000000004,0.9997237
LDO,2024-10-26,46.166666666666664,83.54166666666667,443,0.05143750000000002,1.013773
LDO,2024-10-27,31.583333333333332,85.33333333333333,182,0.05684583333333334,1.039
LDO,2024-10-28,42.833333333333336,83.70833333333333,444,0.06199166666666667,1.042561
LDO,2024-10-29,42.166666666666664,83.33333333333333,203,0.07840833333333334,1.088
LDO,2024-10-30,39.666666666666664,88.125,43,0.08459583333333331,1.13
LDO,2024-10-31,40.041666666666664,84.45833333333333,789,0.07642499999999998,1.039623
LDO,2024-11-01,39.583333333333336,86.08333333333333,371,0.08218333333333333,1.030239
LDO,2024-11-02,33.791666666666664,84.70833333333333,695,0.06886250000000001,0.99457
LDO,2024-11-03,43.25,83.04166666666667,636,0.060341666666666675,0.9599537
LDO,2024-11-04,43.75,85.08333333333333,692,0.06304166666666666,0.9394491
LDO,2024-11-05,40.25,84.5,429,0.06017500000000001,0.9704214
LDO,2024-11-06,54.125,78.66666666666667,11,0.12312916666666668,1.34
LDO,2024-11-07,68.54166666666667,88.5,1008,0.27436666666666665,1.28
LDO,2024-11-08,50.5,85.45833333333333,572,0.248425,1.279049
LDO,2024-11-09,39.5,85.375,476,0.21019999999999997,1.296743
LDO,2024-11-10,44.5,83.54166666666667,970,0.16275,1.291064
LDO,2024-11-11,45.708333333333336,86.5,118,0.12200000000000001,1.298955
LDO,2024-11-12,41.75,83.875,805,0.10855416666666666,1.198816
LDO,2024-11-13,42.625,84.95833333333333,241,0.09274166666666665,1.16
LDO,2024-11-14,45.083333333333336,85.16666666666667,1273,0.10679583333333333,1.117483
LDO,2024-11-15,46.708333333333336,84.79166666666667,308,0.10767083333333331,1.18
LDO,2024-11-16,44.208333333333336,84.54166666666667,271,0.09215833333333333,1.21701
LDO,2024-11-17,41.5,86.08333333333333,2296,0.09615833333333335,1.152365
LDO,2024-11-18,42.458333333333336,87.66666666666667,50,0.09019583333333332,1.260247
LDO,2024-11-19,44.875,87.41666666666667,834,0.09092083333333334,1.184869
LDO,2024-11-20,44,88.04166666666667,773,0.09968750000000003,1.118612
LDO,2024-11-21,41.208333333333336,87.91666666666667,181,0.09962083333333334,1.21
LDO,2024-11-22,41.916666666666664,90.20833333333333,142,0.09216666666666666,1.26
LDO,2024-11-23,42.666666666666664,92.25,172,0.10306666666666668,1.36
